time,net.AccessPoint.application.delay:vector
11.686149084044,0.21021
11.726157788814,0.250219
11.806171564228,0.330233
11.852155384858,0.376217
11.894162175134,0.418223
11.934157647558,0.458219
12.020145324648,0.544207
31.565171564228,0.0892328
31.64516804012,0.169229
31.685161518158,0.209223
31.725171834898,0.249233
31.805155100412,0.329216
31.848149084044,0.37221
31.928167877872,0.452229
31.971169525192,0.495231
32.054162175134,0.578223
32.096157647558,0.620219
32.140144233512,0.664205
32.195157788814,0.719219
51.682163289252,0.206224
51.723167877872,0.247229
51.803167877872,0.327229
51.845155384858,0.369217
51.927171834898,0.451233
51.968144233512,0.492205
52.009161518158,0.533223
52.050155100412,0.574216
52.090167816554,0.614229
52.130149084044,0.65421
52.17616804012,0.700229
71.602155100412,0.126216
71.642145324648,0.166207
71.722167877872,0.246229
71.802155384858,0.326217
71.888149084044,0.41221
71.929171564228,0.453233
71.973167816554,0.497229
72.013144233512,0.537205
72.100162175134,0.624223
91.765163289252,0.289224
91.805145324648,0.329207
91.891161518158,0.415223
91.931149084044,0.45521
91.975147645314,0.499209
92.020155100412,0.544216
92.062157788814,0.586219
111.563162175134,0.0872234
111.646155100412,0.170216
111.686144233512,0.210205
111.726171564228,0.250233
111.806149084044,0.33021
111.846157788814,0.370219
111.886155384858,0.410217
111.966147645314,0.490209
112.006171834898,0.530233
112.143167816554,0.667229
131.640157788814,0.164219
131.680147645314,0.204209
131.723163289252,0.247224
131.763167877872,0.287229
131.803145324648,0.327207
131.843144233512,0.367205
131.935156714664,0.459218
132.029161518158,0.553223
132.073171564228,0.597233
151.641149084044,0.16521
151.682155100412,0.206216
151.722167877872,0.246229
151.762155384858,0.286217
151.802167816554,0.326229
151.843157788814,0.367219
151.886147645314,0.410209
151.926171564228,0.450233
151.967152667694,0.491214
152.009169525192,0.533231
152.051163289252,0.575224
152.102167877872,0.626229
152.14416804012,0.668229
171.645161518158,0.169223
171.685157788814,0.209219
171.808167877872,0.332229
171.848152667694,0.372214
171.888157647558,0.412219
171.971169525192,0.495231
172.016144233512,0.540205
172.079155100412,0.603216
172.121156714664,0.645218
191.643163289252,0.167224
191.724167816554,0.248229
191.846144233512,0.370205
191.889162175134,0.413223
191.929155100412,0.453216
191.970145324648,0.494207
192.018156714664,0.542218
192.064157788814,0.588219
192.115171564228,0.639233
211.643171834898,0.167233
211.845169525192,0.369231
211.892152667694,0.416214
211.933149084044,0.45721
