time,net.AccessPoint.application.delay:vector
10.022710305514,0.409223
10.102704223728,0.489217
10.342716716742,0.729229
10.3827194656,0.769232
10.463716462968,0.850229
10.553714597072,0.940227
10.600704223728,0.987217
10.641704344148,1.02822
10.68270006639,1.06921
10.728718364062,1.11523
10.768708801728,1.15522
10.815711314506,1.20222
10.868696944628,1.25521
29.823720547168,0.210233
30.106716831364,0.493229
30.22770193367,0.614214
30.307712311546,0.694225
30.387722046932,0.774234
30.42769757018,0.81421
30.46771633912,0.854229
30.587701506564,0.974214
30.628704007456,1.01522
30.668718318742,1.05523
30.709696944628,1.09621
30.757704223728,1.14422
30.800721925404,1.18723
49.81670193367,0.203214
50.0567165324,0.443229
50.096721925404,0.483234
50.261716716742,0.648229
50.342714751482,0.729227
50.382702222906,0.769215
50.42370670084,0.810219
50.464709828976,0.851222
50.505722046932,0.892234
50.546711899758,0.933224
50.587701506564,0.974214
50.680717621442,1.06723
69.820712480174,0.207225
69.86069757018,0.24721
69.900719290242,0.287232
70.100720547168,0.487233
70.180717481892,0.56723
70.260701506564,0.647214
70.3827194656,0.769232
70.423705861662,0.810218
70.54472050486,0.931233
70.628711899758,1.01522
70.674711314506,1.06122
70.715716462968,1.10223
70.761722046932,1.14823
70.803698915028,1.19021
70.854701804534,1.24121
90.056716831364,0.443229
90.09672050486,0.483233
90.136716709084,0.523229
90.33772521376,0.724238
90.418705861662,0.805218
90.458714597072,0.845227
90.498721925404,0.885234
90.578711314506,0.965224
90.620704344148,1.00722
90.724704007456,1.11122
90.777702222906,1.16421
109.858718364062,0.245231
110.09869757018,0.48521
110.218725102512,0.605237
110.259704223728,0.646217
110.339698915028,0.726211
110.459704223728,0.846217
110.500712311546,0.887225
110.580721925404,0.967234
110.62070691864,1.00722
110.662719334172,1.04923
110.70470193367,1.09121
110.784696944628,1.17121
110.824716462968,1.21123
110.922718318742,1.30923
129.899704344148,0.286217
130.09971830604,0.486231
130.179721925404,0.566234
130.219718318742,0.606231
130.299710305514,0.686223
130.33971633912,0.726229
130.419717621442,0.80623
130.4597194656,0.846232
130.50070006639,0.887212
130.540716831364,0.927229
130.58770691864,0.974219
130.630701804534,1.01721
130.670709828976,1.05722
150.180714597072,0.567227
150.260719290242,0.647232
150.300725102512,0.687237
150.341705861662,0.728218
150.383717481892,0.77023
150.428701804534,0.815214
150.5107194656,0.897232
150.550718318742,0.937231
150.59171119193,0.978224
150.63172050486,1.01823
150.67169757018,1.05821
150.716712480174,1.10322
150.764708759598,1.15122
150.811722046932,1.19823
170.13970006639,0.526212
170.22171830604,0.608231
170.30170193367,0.688214
170.38471119193,0.771224
170.465701506564,0.852214
170.506714597072,0.893227
170.59169757018,0.97821
170.635702222906,1.02221
170.677698835714,1.06421
170.74371633912,1.13023
190.058704223728,0.445217
190.0987194656,0.485232
190.179714597072,0.566227
190.219714751482,0.606227
190.339696992402,0.726209
190.421705631062,0.808218
190.46272050486,0.849233
190.502704223728,0.889217
190.5427165324,0.929229
190.586696944628,0.973209
190.629713395458,1.01623
190.672718318742,1.05923
190.712708759598,1.09922
190.756719334172,1.14323
209.9387194656,0.325232
210.058718318742,0.445231
210.138709828976,0.525222
210.299698959396,0.686211
210.339698915028,0.726211
210.462721925404,0.849234
210.503716462968,0.890229
210.544718318742,0.931231
210.587710305514,0.974223
210.62970193367,1.01621
210.670720547168,1.05723
210.715701506564,1.10221
210.757711314506,1.14422
210.797696484184,1.18421
229.821701506564,0.208214
230.18270193367,0.569214
230.34271119193,0.729224
230.422713395458,0.809226
230.54470006639,0.931212
230.58471633912,0.971229
230.624718364062,1.01123
230.66772521376,1.05424
230.7117194656,1.09823
230.761708759598,1.14822
230.801718318742,1.18823
249.898717481892,0.28523
249.938712480174,0.325225
250.018716831364,0.405229
250.058704223728,0.445217
250.138711014004,0.525223
250.178708759598,0.565221
250.218718318742,0.605231
250.259722046932,0.646234
250.380719334172,0.767232
250.421719290242,0.808232
250.5017194656,0.888232
250.58272050486,0.969233
250.62670670084,1.01322
250.667709828976,1.05422
250.708698915028,1.09521
250.749705861662,1.13622
250.789712128122,1.17622
269.983721925404,0.370234
270.0647194656,0.451232
270.104705631062,0.491218
270.224704007456,0.611216
270.34871119193,0.735224
270.512720275448,0.899233
270.553698959396,0.940211
270.594716709084,0.981229
270.634712311546,1.02122
270.67570006639,1.06221
270.720718364062,1.10723
290.023701506564,0.410214
290.063705861662,0.450218
290.384701804534,0.771214
290.424719334172,0.811232
