time,net.AccessPoint.application.delay:vector
9.737881433768,0.405231
9.777882359948,0.445232
10.01987740744,0.687227
10.100867681678,0.768217
10.144867347062,0.812217
10.188874384212,0.856224
10.228876545,0.896226
10.269855308062,0.937205
10.310882535306,0.978232
10.351871829304,1.01922
10.39387977879,1.06123
10.43587337522,1.10322
10.47688202051,1.14423
10.523867293434,1.19122
29.501882535306,0.169232
29.861881375746,0.529231
29.981871871434,0.649221
30.102872393714,0.770222
30.142885316624,0.810235
30.183861984734,0.851211
30.306881375746,0.974231
30.34687296131,1.01422
30.395878147692,1.06323
30.443867293434,1.11122
30.48687232944,1.15422
30.526883743474,1.19423
49.81887408371,0.486223
49.899874207216,0.567223
49.939883574566,0.607233
49.98088202051,0.648231
50.02187761511,0.689227
50.101865292612,0.769215
50.141878147692,0.809227
50.182875381252,0.850225
50.222871606728,0.890221
50.262882359948,0.930232
50.30287232944,0.970222
50.342871829304,1.01022
50.384879642532,1.05223
50.425875197828,1.09322
50.465881375746,1.13323
50.509875026756,1.17722
50.553867347062,1.22122
69.580879948696,0.248229
69.660871606728,0.328221
69.90087990107,0.568229
69.981883743474,0.649233
70.061867681678,0.729217
70.101869988346,0.769219
70.14186969739,0.809219
70.182881375746,0.850231
70.264883472804,0.932233
70.35187337522,1.01922
70.395879642532,1.06323
70.436869988346,1.10422
89.819875026756,0.487224
89.89987799513,0.567227
89.981872585398,0.649222
90.021883472804,0.689233
90.142867347062,0.810217
90.27787990107,0.945229
90.322871871434,0.990221
109.579879634836,0.247229
109.659869988346,0.327219
109.78087990107,0.448229
109.861874207216,0.529223
109.901872393714,0.569222
109.98187740744,0.649227
110.188881375746,0.856231
110.229885316624,0.897235
110.30987232944,0.977222
110.35186969739,1.01922
110.4168795944,1.08423
129.50187799513,0.169227
129.701879408826,0.369229
129.902867347062,0.570217
129.94287990107,0.610229
129.983869988346,0.651219
130.024871829304,0.692221
130.06487360977,0.732223
130.234869988346,0.902219
130.275879634836,0.943229
130.316883743474,0.984233
130.36187337522,1.02922
150.026876545,0.694226
150.066883616874,0.734233
150.109861984734,0.777211
150.153885316624,0.821235
150.19487360977,0.862223
150.287882359948,0.955232
169.616879408826,0.284229
169.896869988346,0.564219
169.976880091112,0.644229
170.016855308062,0.684205
170.09787554988,0.765225
170.177867347062,0.845217
170.217889937026,0.885239
170.260883472804,0.928233
170.34286969739,1.01022
170.385879642532,1.05323
170.428881375746,1.09623
189.777881375746,0.445231
189.858861984734,0.526211
189.979879642532,0.647229
190.019871871434,0.687221
190.059867347062,0.727217
190.140854451672,0.808204
190.221871606728,0.889221
190.26186969739,0.929219
190.305882535306,0.973232
190.347869988346,1.01522
190.395875197828,1.06322
190.435872393714,1.10322
190.490883574566,1.15823
209.541878147692,0.209227
209.822875026756,0.490224
209.982869988346,0.650219
210.104879408826,0.772229
210.18587761511,0.853227
210.22587337522,0.893223
210.265861984734,0.933211
210.354874384212,1.02222
210.39987799513,1.06723
210.441871829304,1.10922
210.486881375746,1.15423
210.544881433768,1.21223
229.53787761511,0.205227
229.577883616874,0.245233
229.81787799513,0.485227
229.857872393714,0.525222
230.101889937026,0.769239
230.141885316624,0.809235
230.30487337522,0.972223
230.347867681678,1.01522
230.389869988346,1.05722
230.433875026756,1.10122
230.482871871434,1.15022
249.615857015988,0.283206
249.73587761511,0.403227
249.935869988346,0.603219
249.975865292612,0.643215
250.056875381252,0.724225
250.097861984734,0.765211
250.13787799513,0.805227
250.1798795944,0.847229
250.22187740744,0.889227
250.261854451672,0.929204
250.302874207216,0.970223
250.344875197828,1.01222
250.403874147918,1.07122
250.467881433768,1.13523
269.657867077162,0.325216
269.697883616874,0.365233
269.85987360977,0.527223
270.02387296131,0.691222
270.10687337522,0.774223
270.149878147692,0.817227
270.190869988346,0.858219
270.23086969739,0.898219
270.335857015988,1.00321
289.657880551598,0.32523
289.820876545,0.488226
289.941861984734,0.609211
289.981879948696,0.649229
290.021869988346,0.689219
290.101883472804,0.769233
290.14287990107,0.810229
290.182881375746,0.850231
290.229874384212,0.897224
290.270867293434,0.938217
309.700882359948,0.368232
309.740867347062,0.408217
309.820875197828,0.488224
309.900879642532,0.568229
309.982871673218,0.650221
310.022861984734,0.690211
310.062867347062,0.730217
310.10287554988,0.770225
310.142867681678,0.810217
310.222874207216,0.890223
310.385854451672,1.0532
310.426861984734,1.09421
310.472882535306,1.14023
310.51687799513,1.18423
329.738867077162,0.406216
329.77887232944,0.446222
329.898874384212,0.566224
329.93888202051,0.606231
330.05987761511,0.727227
330.102871829304,0.770221
330.14387337522,0.811223
330.18387554988,0.851225
330.224875381252,0.892225
330.266874207216,0.934223
330.306883743474,0.974233
330.387861984734,1.05521
330.434874147918,1.10222
349.900879642532,0.568229
349.94087740744,0.608227
349.980871871434,0.648221
350.021869988346,0.689219
350.061875026756,0.729224
350.101861984734,0.769211
350.141882535306,0.809232
350.181871829304,0.849221
350.223874384212,0.891224
350.265874147918,0.933223
350.346867293434,1.01422
350.388874207216,1.05622
350.43687296131,1.10422
350.477869988346,1.14522
350.52287232944,1.19022
369.81688202051,0.484231
369.93686346778,0.604213
369.979867293434,0.647217
370.181879408826,0.849229
370.26187761511,0.929227
370.303879634836,0.971229
370.348879642532,1.01623
370.392874384212,1.06022
370.434874207216,1.10222
389.898883616874,0.566233
389.93887296131,0.606222
389.978854451672,0.646204
390.062883743474,0.730233
390.105876545,0.773226
390.14687990107,0.814229
390.226879408826,0.894229
390.307871829304,0.975221
390.35787232944,1.02522
390.405883574566,1.07323
390.44887761511,1.11623
390.494872585398,1.16222
409.7028795944,0.370229
409.782854451672,0.450204
409.823883616874,0.491233
409.984875197828,0.652224
410.106871606728,0.774221
410.148883743474,0.816233
410.18987360977,0.857223
410.229880091112,0.897229
410.271880551598,0.93923
410.31387977879,0.981229
410.35387408371,1.02122
410.39386346778,1.06121
410.43787740744,1.10523
410.484857015988,1.15221
429.738879642532,0.406229
429.858854451672,0.526204
430.018867681678,0.686217
430.058855308062,0.726205
430.099867293434,0.767217
430.13987761511,0.807227
430.17987408371,0.847223
430.26088202051,0.928231
430.303876545,0.971226
430.34387554988,1.01122
430.383869988346,1.05122
430.423883472804,1.09123
430.465882359948,1.13323
430.50987296131,1.17722
430.554883743474,1.22223
430.612867347062,1.28022
449.621854451672,0.289204
449.781855308062,0.449205
449.821879642532,0.489229
450.06188202051,0.729231
450.182883574566,0.850233
450.222871829304,0.890221
450.262871829304,0.930221
450.30587799513,0.973227
450.349875381252,1.01722
450.42987296131,1.09722
450.47687740744,1.14423
469.455874207216,0.123223
469.815875381252,0.483225
469.855880091112,0.523229
469.976871829304,0.644221
470.016879642532,0.684229
470.13687232944,0.804222
470.17887360977,0.846223
470.224883574566,0.892233
470.268883472804,0.936233
470.30887977879,0.976229
470.367871829304,1.03522
489.535889937026,0.203239
489.575871829304,0.243221
490.01787799513,0.685227
490.057881433768,0.725231
490.13787296131,0.805222
