time,net.AccessPoint.application.delay:vector
10.163154678443,0.966238
10.283151511615,1.08623
10.364140542895,1.16722
10.484133688411,1.28722
10.525139195605,1.32822
10.605147906539,1.40823
10.690124240269,1.49321
10.734146037509,1.53723
10.775141944857,1.57822
10.821151390087,1.62423
10.866147725317,1.66923
10.907138266411,1.71022
30.041140014467,0.844223
30.121126409311,0.924209
30.241122537065,1.04421
30.361121388995,1.1642
30.401125789957,1.20421
30.441124240269,1.24421
30.602146173767,1.40523
30.642147770723,1.44523
30.682151390087,1.48523
30.722146029813,1.52523
30.762130870489,1.56521
30.805143075349,1.60823
30.846139770197,1.64922
30.887149740131,1.69023
30.927146946575,1.73023
30.969128300397,1.77221
31.012121388995,1.8152
50.162147906539,0.965231
50.443146181425,1.24623
50.484139831511,1.28722
50.525139831511,1.32822
50.565139821711,1.36822
50.605139831511,1.40822
50.650148754925,1.45323
50.694149697471,1.49723
70.042138025667,0.845221
70.202133349219,1.00522
70.285136647175,1.08822
70.407135951111,1.21022
70.449142860141,1.25223
70.491124240269,1.29421
70.531147086125,1.33423
70.573133489137,1.37622
70.613146181425,1.41623
70.656138068195,1.45922
70.698149867781,1.50123
70.746148930283,1.54923
89.767141364441,0.570224
90.207151511615,1.01023
90.288146899913,1.09123
90.368146296047,1.17123
90.408146029813,1.21123
90.492139195605,1.29522
90.573139831511,1.37622
90.616138224281,1.41922
90.659133489137,1.46222
90.702143101055,1.50523
90.747135326345,1.55022
110.044140004747,0.847223
110.165138980375,0.968222
110.245147828745,1.04823
110.286124240269,1.08921
110.452135728253,1.25522
110.495130971247,1.29821
110.536128002933,1.33921
110.582143101055,1.38523
130.005126972967,0.80821
130.205149867781,1.00823
130.287133489137,1.09022
130.327146486089,1.13023
130.368138980375,1.17122
130.532133403965,1.33522
130.572140419075,1.37522
130.613122537065,1.41621
130.653139293659,1.45622
130.694147086125,1.49723
130.738136647175,1.54122
130.785141421733,1.58822
130.825146181425,1.62823
130.872135728253,1.67522
130.919136432351,1.72222
150.166150011851,0.969233
150.369133994447,1.17222
150.410138980375,1.21322
150.492141640491,1.29522
150.534135653373,1.33722
150.574128002933,1.37721
150.614139831511,1.41722
150.700154530039,1.50324
150.749138068195,1.55222
150.796128379711,1.59921
150.845139770197,1.64822
170.125121388995,0.928204
170.245147906539,1.04823
170.365124240269,1.16821
170.405139293659,1.20822
170.527135728253,1.33022
170.567125948867,1.37021
170.608135728253,1.41122
170.652142860141,1.45523
170.699128002933,1.50221
170.741125789957,1.54421
170.783142939977,1.58623
170.824141944857,1.62722
170.864136432351,1.66722
