time,net.AccessPoint.application.delay:vector
12.14902274699,0.888225
12.309022915618,1.04822
12.349021572954,1.08822
12.389017617936,1.12822
12.510018972466,1.24922
12.59002051388,1.32922
12.630022335202,1.36922
12.670006760718,1.40921
12.710007943728,1.44921
12.750021449448,1.48922
12.830014459898,1.56922
12.912029769616,1.65123
12.952026967844,1.69123
12.998032842804,1.73723
13.042019237172,1.78122
32.271011942008,1.01021
32.313021627374,1.05222
32.394022554472,1.13322
32.435026946648,1.17423
32.515019951136,1.25422
32.595007380072,1.33421
32.717022611252,1.45622
32.75703384637,1.49624
32.799016921872,1.53822
32.83902925265,1.57823
32.88001440544,1.61922
32.928002359756,1.6672
32.976025360868,1.71523
52.38701452772,1.12622
52.427014965208,1.16622
52.508027266808,1.24723
52.550028935066,1.28923
52.590007801584,1.32921
52.670035649204,1.40924
52.711022915618,1.45022
52.755027144528,1.49423
52.797019237172,1.53622
52.83902174995,1.57822
52.883010833518,1.62221
52.9350288773,1.67423
72.308003507826,1.04721
72.348022915618,1.08722
72.388007943728,1.12721
72.429027144528,1.16823
72.472026946648,1.21123
72.5120288773,1.25123
72.552014459898,1.29122
72.592023884872,1.33123
72.634022611252,1.37322
72.719018996428,1.45822
72.759037302764,1.49824
72.814012369114,1.55321
72.868026946648,1.60723
92.589016066506,1.32822
92.631019038956,1.37022
92.671017063128,1.41022
92.713022690524,1.45222
92.839023856822,1.57823
92.883030668232,1.62223
92.92603384637,1.66524
112.145022611252,0.884225
112.466004598962,1.20521
112.546028696078,1.28523
112.58601452772,1.32522
112.747016297106,1.48622
112.788026967844,1.52723
112.831023830902,1.57023
112.8730288773,1.61223
112.954021627374,1.69322
112.994014459898,1.73322
113.037028741484,1.77623
132.071022611252,0.810225
132.311016921872,1.05022
132.43102700827,1.17023
132.511024773178,1.25023
132.551001423692,1.2902
132.793027144528,1.53223
132.834030668232,1.57323
132.874019951136,1.61322
132.919022335202,1.65822
132.982012239978,1.72121
152.265016297106,1.00422
152.30602551343,1.04523
152.347037302764,1.08624
152.469025360868,1.20823
152.549012239978,1.28821
152.589026960138,1.32823
152.630010389288,1.36921
152.714007801584,1.45321
152.756016066506,1.49522
152.80602026442,1.54522
152.854030838542,1.59323
152.903007380072,1.64221
152.945022392494,1.68422
152.99901440544,1.73822
172.028020327048,0.767222
172.148028754186,0.887231
172.188029769616,0.927232
172.26802551343,1.00723
172.428006760718,1.16721
172.548030710892,1.28723
172.588027144528,1.32723
172.669007380072,1.40821
172.871012239978,1.61021
172.911021449448,1.65022
172.95101440544,1.69022
172.991025032516,1.73023
173.033009350472,1.77221
173.073009271158,1.81221
173.117025309824,1.85623
173.158007943728,1.89721
173.201027144528,1.94023
173.255016921872,1.99422
192.230016066506,0.969218
192.310027917336,1.04923
192.350028741484,1.08923
192.390010833518,1.12921
192.51202925265,1.25123
192.552022335202,1.29122
192.59200521103,1.33121
192.712016921872,1.45122
192.752022563566,1.49122
192.834019951136,1.57322
192.91502174995,1.65422
192.955014459898,1.69422
193.041034001614,1.78024
193.121027152186,1.86023
193.164018996428,1.90322
193.20902551343,1.94823
193.257007380072,1.99621
212.145022563566,0.884224
212.386019195042,1.12522
212.466008005624,1.20521
212.506028741484,1.24523
212.588012239978,1.32721
212.668022690524,1.40722
212.798015047416,1.53722
212.838019237172,1.57722
212.881030838542,1.62023
212.92202274699,1.66122
232.072014779592,0.811217
232.112016066506,0.851218
232.392026898412,1.13123
232.4720147128,1.21122
232.552019759452,1.29122
232.674029769616,1.41323
232.754032842804,1.49323
232.835021627374,1.57422
232.875009758028,1.61421
233.017012369114,1.75621
252.111022563566,0.850224
252.392010389288,1.13121
252.472021449448,1.21122
252.55200939484,1.29121
252.592025360868,1.33123
252.632028935066,1.37123
252.673002359756,1.4122
252.754007380072,1.49321
252.834024773178,1.57323
252.875014779592,1.61422
252.917007943728,1.65621
252.959009350472,1.69821
253.001023884872,1.74023
253.04702655653,1.78623
253.091007801584,1.83021
272.188004598962,0.927207
272.22801440544,0.967216
272.268006760718,1.00721
272.30800521103,1.04721
272.589016066506,1.32822
272.712016297106,1.45122
272.752027917336,1.49123
272.837019038956,1.57622
272.87802174995,1.61722
272.959027152186,1.69823
273.013017354084,1.75222
273.059029769616,1.79823
292.722012369114,1.46121
292.762034001614,1.50124
292.846023884872,1.58523
312.27202925265,1.01123
312.31202274699,1.05122
312.47402404611,1.21323
312.5540288773,1.29323
312.678021389836,1.41722
312.760030668232,1.49923
312.8030144429,1.54222
312.843028754186,1.58223
312.88302174995,1.62222
312.923007801584,1.66221
312.965008973694,1.70421
313.006029769616,1.74523
332.304008973694,1.04321
332.344019951136,1.08322
332.50601440544,1.24522
332.586024980848,1.32523
332.667028741484,1.40623
332.724022780808,1.46322
351.908019038956,0.647221
352.429022563566,1.16822
352.469026898412,1.20823
352.714030668232,1.45323
352.757026960138,1.49623
352.800020802272,1.53922
352.84400939484,1.58321
352.940028799506,1.67923
372.308009758028,1.04721
372.388028741484,1.12723
372.508022611252,1.24722
372.54802051388,1.28722
372.669020327048,1.40822
372.7090288773,1.44823
372.74902026442,1.48822
372.789022554472,1.52822
372.872006919628,1.61121
392.028030710892,0.767233
392.26802551343,1.00723
392.428014659172,1.16722
392.468026967844,1.20723
392.5910144429,1.33022
392.671027314434,1.41023
392.713017617936,1.45222
392.753019237172,1.49222
392.795016921872,1.53422
392.835022611252,1.57422
392.877017617936,1.61622
392.919021449448,1.65822
392.9590288773,1.69823
412.471020327048,1.21022
412.554017354084,1.29322
412.594019195042,1.33322
412.674034001614,1.41324
412.835022563566,1.57422
412.877016066506,1.61622
412.917030710892,1.65623
412.958023910738,1.69723
413.00901440544,1.74822
432.146027314434,0.885229
432.226017354084,0.965219
432.306024980848,1.04523
432.387020354548,1.12622
432.427019695178,1.16622
432.551032482376,1.29023
432.591015291682,1.33022
432.682024980848,1.42123
432.736028799506,1.47523
452.34802051388,1.08722
452.509020802272,1.24822
452.5500026738,1.2892
452.59002026442,1.32922
452.630015047416,1.36922
452.6720144429,1.41122
452.715017063128,1.45422
452.75600521103,1.49521
452.886023884872,1.62523
452.930020327048,1.66922
452.973002359756,1.7122
453.014007380072,1.75321
472.345027152186,1.08423
472.46502026442,1.20422
472.505028754186,1.24423
472.625007943728,1.36421
472.7050144429,1.44422
472.785022611252,1.52422
472.825020802272,1.56422
472.865014659172,1.60422
472.908020327048,1.64722
472.949022780808,1.68822
472.990027266808,1.72923
473.035010833518,1.77421
473.080022915618,1.81922
473.127011942008,1.86621
492.105022335202,0.844224
492.345031109212,1.08423
492.38502925265,1.12423
492.50702051388,1.24622
492.5870355008,1.32624
492.62702174995,1.36622
492.70700757559,1.44621
492.747022335202,1.48622
492.787008005624,1.52621
492.828014659172,1.56722
492.87502925265,1.61423
492.918008973694,1.65721
492.962030838542,1.70123
493.011022563566,1.75022
512.264027917336,1.00323
512.465007801584,1.20421
512.54602655653,1.28523
512.6260144429,1.36522
512.751022554472,1.49022
512.83101452772,1.57022
512.874022611252,1.61322
512.930020802272,1.66922
532.266020802272,1.00522
532.386022563566,1.12522
532.547031109212,1.28623
532.589007943728,1.32821
532.631020975508,1.37022
532.792004598962,1.53121
532.832029769616,1.57123
532.87200521103,1.61121
532.9130147128,1.65222
532.955027266808,1.69423
532.996016921872,1.73522
533.03701440544,1.77622
533.078022690524,1.81722
533.12002174995,1.85922
552.30800757559,1.04721
552.509014965208,1.24822
552.590024980848,1.32923
552.717022563566,1.45622
552.760023884872,1.49923
552.809007380072,1.54821
552.866027266808,1.60523
572.471019237172,1.21022
572.511019951136,1.25022
572.631016297106,1.37022
572.673008358358,1.41221
572.714016066506,1.45322
572.762028741484,1.50123
572.8020147128,1.54122
572.84302700827,1.58223
592.229020327048,0.968222
592.309027314434,1.04823
592.429028754186,1.16823
592.549016297106,1.28822
592.589009271158,1.32821
592.633007801584,1.37221
592.719007380072,1.45821
592.760007801584,1.49921
612.311021572954,1.05022
612.474009271158,1.21321
612.59401227139,1.33321
612.63502026442,1.37422
612.677026898412,1.41623
612.718025360868,1.45723
612.759035537956,1.49824
612.800023910738,1.53923
612.84200757559,1.58121
612.887026946648,1.62623
612.929029901044,1.66823
632.2260026738,0.965205
632.347020731132,1.08622
632.387022563566,1.12622
632.508022554472,1.24722
632.549019237172,1.28822
632.590015291682,1.32922
632.630027152186,1.36923
632.713007943728,1.45221
632.753021449448,1.49222
632.793017063128,1.53222
632.835016066506,1.57422
632.885017617936,1.62422
632.941012239978,1.68021
652.14402174995,0.883224
652.26402404611,1.00323
652.344027266808,1.08323
652.504021572954,1.24322
652.584006760718,1.32321
652.705016921872,1.44422
652.745015291682,1.48422
652.785023884872,1.52423
652.826008973694,1.56521
652.86601227139,1.60521
652.916022915618,1.65522
652.956019951136,1.69522
653.04200757559,1.78121
671.751034001614,0.490236
672.271025360868,1.01023
672.471007801584,1.21021
672.593007380072,1.33221
672.633026967844,1.37223
672.673006760718,1.41221
672.713022392494,1.45222
672.755035649204,1.49424
672.7960288773,1.53523
672.842004598962,1.58121
672.886029769616,1.62523
692.185010833518,0.924213
692.345028741484,1.08423
692.38502655653,1.12423
692.465016066506,1.20422
692.62901440544,1.36822
692.669027144528,1.40823
692.718008973694,1.45721
692.76101733097,1.50022
692.80101227139,1.54021
692.841033885244,1.58024
692.884027144528,1.62323
712.270014459898,1.00922
712.390027152186,1.12923
712.430017354084,1.16922
712.512019237172,1.25122
712.632018996428,1.37122
712.672028696078,1.41123
712.712024980848,1.45123
712.752008973694,1.49121
712.792030838542,1.53123
712.874017063128,1.61322
712.916001423692,1.6552
712.959030710892,1.69823
713.009020354548,1.74822
713.097034001614,1.83624
713.14202026442,1.88122
732.426030940304,1.16523
732.506008973694,1.24521
732.63000757559,1.36921
732.670028935066,1.40923
732.71002551343,1.44923
732.7500026738,1.4892
732.800002359756,1.5392
732.852016297106,1.59122
752.186027090868,0.925229
752.467021449448,1.20622
752.507030710892,1.24623
752.54701440544,1.28622
752.58702026442,1.32622
752.627016066506,1.36622
752.707003507826,1.44621
752.749017063128,1.48822
752.78902655653,1.52823
752.873019951136,1.61222
752.919028741484,1.65823
772.344008973694,1.08321
772.465007801584,1.20421
772.505023856822,1.24423
772.585007380072,1.32421
772.626002359756,1.3652
772.66602274699,1.40522
772.707016066506,1.44622
772.747022392494,1.48622
772.787018972466,1.52622
772.828017063128,1.56722
772.868035537956,1.60724
772.90802655653,1.64723
772.948019759452,1.68722
772.9890355008,1.72824
792.232019695178,0.971222
792.354012239978,1.09321
792.434007380072,1.17321
792.474017354084,1.21322
792.51401440544,1.25322
792.554015291682,1.29322
792.594014965208,1.33322
792.674008358358,1.41321
792.71402274699,1.45322
792.797019237172,1.53622
792.878016297106,1.61722
792.918022563566,1.65722
792.966010389288,1.70521
812.187016066506,0.926218
812.467023910738,1.20623
812.70802026442,1.44722
812.748030838542,1.48723
812.829019195042,1.56822
812.912015047416,1.65122
812.952022611252,1.69122
812.992022563566,1.73122
813.036016297106,1.77522
813.07901227139,1.81821
813.123023910738,1.86223
832.071023884872,0.810226
832.271037302764,1.01024
832.312016066506,1.05122
832.3520288773,1.09123
832.392024980848,1.13123
832.433014659172,1.17222
832.600009350472,1.33921
832.64102925265,1.38023
832.683017354084,1.42222
832.723002359756,1.4622
832.774025309824,1.51323
852.0650144429,0.804216
852.145033885244,0.884236
852.306032482376,1.04523
852.426016624134,1.16522
852.50702026442,1.24622
852.587019759452,1.32622
852.629012239978,1.36821
852.676020731132,1.41522
852.716016066506,1.45522
852.759014965208,1.49822
852.800003507826,1.53921
852.859030838542,1.59823
872.346022392494,1.08522
872.426019237172,1.16522
872.511016066506,1.25022
872.551034001614,1.29024
872.591015047416,1.33022
872.632009350472,1.37121
872.672019759452,1.41122
872.753025360868,1.49223
872.793019695178,1.53222
872.847019759452,1.58622
872.88702655653,1.62623
892.228006919628,0.967209
892.309020802272,1.04822
892.472002359756,1.2112
892.553030940304,1.29223
892.715003507826,1.45421
892.757027090868,1.49623
892.797032842804,1.53623
892.839024773178,1.57823
892.882027152186,1.62123
892.922002359756,1.6612
912.107027152186,0.846229
912.348026898412,1.08723
912.469006760718,1.20821
912.671007943728,1.41021
912.711027144528,1.45023
912.795025309824,1.53423
912.837016699014,1.57622
912.877027144528,1.61623
912.922016921872,1.66122
912.975034001614,1.71424
913.019027152186,1.75823
932.392019695178,1.13122
932.473023856822,1.21223
932.553027917336,1.29223
932.593021572954,1.33222
932.674026946648,1.41323
932.765024980848,1.50423
932.811014659172,1.55022
952.106022563566,0.845224
952.266028799506,1.00523
952.347022563566,1.08622
952.387014459898,1.12622
952.427007801584,1.16621
952.507022690524,1.24622
952.59002026442,1.32922
952.631028799506,1.37023
952.713012239978,1.45221
952.754019951136,1.49322
952.795019695178,1.53422
952.890019237172,1.62922
952.947016624134,1.68622
952.995018972466,1.73422
972.231025360868,0.970227
972.311004598962,1.05021
972.472026898412,1.21123
972.553022392494,1.29222
972.594023830902,1.33323
972.715018972466,1.45422
972.756022335202,1.49522
972.797021389836,1.53622
972.838020327048,1.57722
972.928002359756,1.6672
972.974012239978,1.71321
973.015020975508,1.75422
973.075023910738,1.81423
992.186030668232,0.925233
992.306018996428,1.04522
992.426023910738,1.16523
992.548017617936,1.28722
992.5880288773,1.32723
992.669030838542,1.40823
992.70902925265,1.44823
992.790027266808,1.52923
992.832011942008,1.57121
992.873010389288,1.61221
992.918027266808,1.65723
992.962021449448,1.70122
