time,net.AccessPoint.application.delay:vector
11.573032484299,0.527219
11.735029590113,0.689216
11.855039903393,0.809227
11.935034325257,0.889221
12.056036757589,1.01022
12.217024888243,1.17121
12.297034325257,1.25122
12.417031829229,1.37122
12.537044899831,1.49123
12.577049015459,1.53124
12.858037684687,1.81222
12.938045841107,1.89223
13.061045031259,2.01523
13.181036757589,2.13522
13.341025519503,2.29521
13.381036520051,2.33522
13.501048976585,2.45524
13.541035296581,2.49522
14.063032748151,3.01722
14.103039202031,3.05723
14.183018638041,3.13721
14.223050779419,3.17724
14.264029315973,3.21822
14.424039015087,3.37823
14.464036115443,3.41822
14.504042130789,3.45823
14.544042274743,3.49823
14.585023488573,3.53921
14.865042274743,3.81923
14.905031754349,3.85922
14.986039040953,3.94023
15.066035644095,4.02022
15.147043187101,4.10123
15.190035394635,4.14422
15.351040440039,4.30523
15.512042138485,4.46623
15.552036579663,4.50622
15.672029789387,4.62622
15.712037522709,4.66622
15.753029909807,4.70722
15.833039015087,4.78723
15.873036105723,4.82722
16.117027499329,5.07121
16.200034060017,5.15422
16.243037522709,5.19722
16.283036105723,5.23722
16.407040643645,5.36123
16.455036579663,5.40922
16.497035296581,5.45122
16.577025963733,5.53121
16.657043187101,5.61123
16.824034367387,5.77822
16.866035296581,5.82022
16.909022558061,5.86321
16.950050779419,5.90424
17.030040643645,5.98423
17.070026971465,6.02421
17.111037522709,6.06522
17.191039202031,6.14523
17.231037820739,6.18522
17.272025963733,6.22621
17.312050779419,6.26624
17.352045841107,6.30623
17.394039015087,6.34823
17.434018638041,6.38821
17.567035861347,6.52122
17.607029789387,6.56122
17.647029535655,6.60122
17.688038045833,6.64222
17.728025963733,6.68221
17.769047450459,6.72323
17.850022049843,6.80421
17.890029450195,6.84422
17.930040643645,6.88423
17.970022049843,6.92421
18.010046070519,6.96423
18.051043047551,7.00523
18.097043187101,7.05123
18.140035644095,7.09422
18.184047852757,7.13823
18.230032193343,7.18422
18.274037911023,7.22822
18.314040162731,7.26823
18.400029789387,7.35422
18.442044899831,7.39623
18.485035922687,7.43922
18.526032052087,7.48022
